pair,comparison_id,average_distance,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
011,295,0.37209997189775085,0.07944995453101716,0.5132969143524942,0.3187963230462992,0.7025915856722481,0.48053969858212114,0.42790354077947074,0.45404310592387714,0.39491097838190875,0.33509409849419025,0.43619151264878003,0.026721360577738513,1.397032809537209,0.5170770290403051,0.5176437192367053,0.38285319026511627,0.34644009466705417,0.3653240745843992,0.9634178754381261,0.07185977215275931,0.1500382830273214,0.4056427937338594,0.4117015467568497,0.35249887025120824,0.8408585654645068,11B,A,1.0,1_10,A,11.0,,11B,,,,390926,391706,780,B,2.0,2_11,B,11.0,,,11B,,,810782,811142,360,En een rondje aan de zijkant en nog zo'n soort van gietertje links.,,And a round on the side and another kind of watering can on the left.,,,11B,,,True,,"Ja, met dat bolletje",,"Yes, with that little ball",,,11B,,True,390926.0,391706.0,780.0,810782.0,811142.0,360.0,right,left,right_left
011,296,0.8947672675190019,0.3833365362875382,0.8734475766609785,0.8326212098269128,1.1783624320199422,1.0037891879161656,1.258850044278206,1.0141720280092361,1.2365424666129394,0.8589190738429575,0.9785510052294608,0.44984761091367553,0.6687680386300121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,1.0,1_11,B,16.0,,,16A,,16C,412934,414810,1876,A,1.0,1_11,B,16.0,,16A,,,,418785,419085,300,"Oh, met de tele, met een soort van telescoop eraan.",Dat zijn gewo- die dat zijn twee precies dezelfde dingen.,"Oh, with the tele, with a kind of telescope attached to it.",Those are just-those are two exactly the same things.,,,16C,16A,True,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",Ja.,"So you have say here, here and behind kind of a tail?",Yes.,,16A,,,True,412934.0,414810.0,1876.0,418770.0,419100.0,330.0,right,both,both
011,297,0.846055667333161,0.44454950100275054,0.8576331388250684,0.7191084777383987,1.133261953996223,0.7926329115890429,1.1927145318460552,0.7802044819015077,1.184430631293818,0.6636543223769708,0.9510921399040844,0.7049194498930754,0.7284664676309351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16C,B,1.0,1_11,B,16.0,,,16A,,16C,412934,414810,1876,A,1.0,1_11,B,16.0,,16C,,,,419265,419605,340,"Oh, met de tele, met een soort van telescoop eraan.",Dat zijn gewo- die dat zijn twee precies dezelfde dingen.,"Oh, with the tele, with a kind of telescope attached to it.",Those are just-those are two exactly the same things.,,,16C,16A,True,"Dus je hebt zeg maar hier, hier en achter een soort van staart?",,"So you have say here, here and behind kind of a tail?",,16C,,,,True,412934.0,414810.0,1876.0,419265.0,419605.0,340.0,left,both,both
011,298,0.21698474585251543,0.11558503238416244,0.24339529000812063,0.08452599089010072,0.3256733922436436,0.08084426078302989,0.3227488847210783,0.017042655971140432,0.34046587778527715,0.06450500514553482,0.38385033765159143,0.18302584849445097,0.44215437415205483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,1.0,1_12,A,13.0,,13A,15A,,,438291,441631,3340,B,1.0,1_12,A,13.0,,,13A,,,444174,445094,920,Van die kralen erachter.,(Dan) en dan heeft hij zo twee van die stokjes daarboven.,Of those beads behind it.,(Dan) and then he has two of those sticks up there like that.,,13A,,15A,True,,"Oh, met van die t- t- twee uitstekende aan aan beide kanten van die uitstekende kralen.",,"Oh, with those t- t- two protruding on either side of those protruding beads.",,,13A,13A,True,438291.0,441631.0,3340.0,444174.0,445094.0,920.0,right,both,both
011,299,0.7202755571224477,0.790927276162332,0.3846995675511873,1.3505484093965547,0.346748776130803,1.4430600977656511,0.3306773365323571,1.0340530327723283,0.32746557797099385,0.8020033499096009,0.3038349659358298,1.188499903744984,0.3407883915967503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15A,B,1.0,1_12,A,13.0,,13A,15A,,,438291,441631,3340,A,1.0,1_14,A,15.0,,15A,,,,490639,491179,540,Van die kralen erachter.,(Dan) en dan heeft hij zo twee van die stokjes daarboven.,Of those beads behind it.,(Dan) and then he has two of those sticks up there like that.,,13A,,15A,True,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,,And on the side a kind of chimney and on top two protrusions.,,15A,,,,True,438291.0,441631.0,3340.0,490639.0,491179.0,540.0,both,right,both
011,300,0.5414157826928752,0.3893741812048829,0.1324149920119911,0.46790785805673857,0.3679825870040675,0.44807600405974723,0.3397934503481916,0.4280386595443349,0.2700675554434002,0.4087191962467881,0.20119777873233152,1.6716442548489838,1.3717728748130447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,B,1.0,1_13,B,14.0,,,14D,,,465079,465479,400,A,1.0,1_13,B,14.0,,14B,,14D,,474835,475255,420,,"En dan heeft hij, ja aan de zijkant aan links van de zijkant een soort gieter.",,"And then he has, yes on the side to the left of the side a kind of watering can.",,,14D,,True,Lijkt een beetje alsof hij die paal wil knuffelen met die twee...,,Looks a little like he wants to hug that pole with those two....,,14D,14B,,,True,465079.0,465479.0,400.0,474835.0,475255.0,420.0,both,left,both
011,301,0.784480523772088,0.717768064876817,0.13958249211852902,1.1913639109999374,0.34001578064210153,1.16538507197974,0.27661113387713665,1.0651845490586396,0.2320013164075353,0.9124178279189972,0.17586503008033244,1.9329360660393031,1.2646350412659872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,B,1.0,1_13,B,14.0,,,14B,,,470046,470406,360,A,1.0,1_13,B,14.0,,14B,,14D,,474835,475255,420,"Oh, een soort van paal.",,"Oh, some kind of pole.",,,,14B,,True,Lijkt een beetje alsof hij die paal wil knuffelen met die twee...,,Looks a little like he wants to hug that pole with those two....,,14D,14B,,,True,470046.0,470406.0,360.0,474835.0,475255.0,420.0,both,left,both
011,302,0.2233566157621477,0.9531132643510041,0.03813317101588782,1.5323315430742417,0.2742926897028215,1.6075563687775187,0.2813522603122697,1.1343291877019095,0.11301541533289396,0.8277967015476148,0.061701985359418676,2.3462144403583145,0.8859966711894567,0.056301709668931964,0.03221040049883643,0.04005023459629099,0.04870931699325495,0.0711384816149103,1.0917295512006615,0.9902172908510584,1.1477224245493942,1.1412022676562839,0.9331939924917604,0.7883500650814524,2.4947447172229893,15A,A,1.0,1_14,A,15.0,,15A,,,,490639,491179,540,B,1.0,1_14,A,15.0,,,15A,,,491783,492023,240,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,,And on the side a kind of chimney and on top two protrusions.,,15A,,,,True,En aan de zijkant een soort van schoorsteen en bovenop twee uitsteeksels.,"Ja, twee, ja.",And on the side a kind of chimney and on top two protrusions.,"Yes, two, yes.",,,,15A,True,490639.0,491179.0,540.0,491738.0,492068.0,330.0,left,right,left_right
011,303,0.7062424747976567,0.7917163706601257,0.20513858352097716,0.7362964310949538,0.2747016587600236,0.7120918497624414,0.2392379068706528,0.6756661685442175,0.19172900753142802,0.6700126617704729,0.20359953636401265,1.9718217877405873,1.6487815056552226,0.6436309484926483,0.8022665274585878,0.6628947784669068,0.5695387069518337,0.5240471943127523,1.0350766931032112,0.1725691869378714,0.36814020501188527,0.269377322072817,0.19614285634297385,0.18424242337391794,1.3850259350026608,06A,B,1.0,1_15,B,6.0,,,06A,,,544574,545994,1420,A,1.0,1_15,B,6.0,,06A,06A,,,545990,546794,804,,En dan daarbovenop een soort staartje of zo.,,And then on top of that a kind of tail or something.,,,,06A,True,Van een sprietje.,En dan daarbovenop een soort staartje of zo.,From a sprite.,And then on top of that a kind of tail or something.,06A,,,06A,True,544574.0,545994.0,1420.0,545990.0,546794.0,804.0,left,right,left_right
011,304,0.3412846090475878,0.09140928734691328,0.2954921019104551,0.14204739522568346,0.3025447773372776,0.1811218783300605,0.2912157346476439,0.198056246975301,0.26261740214875073,0.2040467934002807,0.23974981421884928,0.26195212678234736,0.6560878240225503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09D,A,1.0,1_16,A,9.0,,09D,,,,551969,553589,1620,B,2.0,2_15,B,9.0,,,09D,,,871148,871708,560,,,,,,09D,,,True,,En daar achter zit een een halve cirkel.,,And behind it is a one-half circle.,,,,09D,True,551969.0,553589.0,1620.0,871148.0,871708.0,560.0,right,right,right
011,305,0.26562697929088924,0.3888087545080621,0.28856378189810766,0.25332802809926047,0.17181273673185632,0.1370272548074662,0.39688843960651365,0.15169202519820282,0.3777042269310096,0.12642956245556278,0.20151492094983525,1.1624567452317858,0.1572777696280131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,A,1.0,1_16,A,9.0,,09A,,,,553929,554709,780,B,2.0,2_15,B,9.0,,,09A,,,867773,868093,320,"Die met het rondje achter, de regendruppel bovenop en links een spies.",,"The one with the round behind, the raindrop on top and a skewer on the left.",,,09A,,,True,,En waar ook zo'n druppel omhoog schiet.,,And wherever such a drop shoots up.,,,,09A,True,553929.0,554709.0,780.0,867768.0,868098.0,330.0,right,right,right
011,306,0.37649620969443826,0.9811812686740787,0.7912400031608867,1.3125113628914478,1.463941818105625,1.317173874460093,1.536126376201051,1.2534236545736093,1.4385741269826713,0.991077290233139,1.2172496019964092,0.3685626139349128,0.26280264454924673,0.5193324206908237,0.4126225161029273,0.306498482306704,0.2014949188971465,0.08670629743780435,0.7323226227312238,0.09815812858171673,0.31340537128379037,0.32792838944708264,0.3076388138605254,0.37024658504591895,1.395263116037904,05B+05C,B,2.0,2_1,B,5.0,,,05B+05C,,,616912,617612,700,A,2.0,2_1,B,5.0,,05B+05C,,,,654813,655593,780,,En rechts heb je ook nog iets.,,And on the right you also have something.,,,,05B+05C,True,"Er zit een balk boven op aan de zijkant iets, eh zo'n V met een ding er in",,"There's a bar on top on the side something, um such a V with a thing in it",,05B+05C,,,,True,616912.0,617612.0,700.0,654813.0,655593.0,780.0,left,right,left_right
011,307,0.2658788384712602,0.26760403874472627,0.1484638105813778,0.25120441715814307,0.166497675132715,0.29429811367671044,0.20392145720734126,0.2713111354915893,0.10332530140711865,0.19055511221326663,0.10311725516432017,0.8116406565732132,0.3786070883046011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,B,2.0,2_1,B,5.0,,,05A,,,626614,626914,300,A,2.0,2_1,B,5.0,,05A,,,,653153,654073,920,,Het is zeg maar een paal die ligt.,,It is say a pole that lies.,,,05A,05A,True,"Er zit een balk boven op aan de zijkant iets, eh zo'n V met een ding er in",,"There's a bar on top on the side something, um such a V with a thing in it",,,05A,,,True,626599.0,626929.0,330.0,653153.0,654073.0,920.0,right,both,both
011,308,0.3710236730445744,0.2568277908494009,0.16248258969521176,0.45179841138886384,0.49391135232126493,0.2346343662890011,0.13371362783896304,0.32669001833459715,0.20383602747536755,0.32787284553944607,0.17082790360654745,0.7375441130731117,0.9521450301231174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04A,A,2.0,2_2,A,4.0,,04A,,,,668831,669431,600,B,3.0,3_11,B,4.0,,,04A,,,1014780,1015500,720,"Okee, ik heb de krokodil met staart, en bovenop zo'n hoedje",,"Okay, I got the crocodile with tail, and on top of one of those hats",,04A,04A,,,True,,Met die halve piramide.,,With that half pyramid.,,,04A,04A,True,668831.0,669431.0,600.0,1014780.0,1015500.0,720.0,both,both,both
011,309,0.39190365355963264,0.18304211712898147,0.163688602675044,0.20522248739885654,0.12705423341418806,0.6612218640659843,0.6170873074661649,0.6669482746939555,0.6184387336381411,0.5578945227924416,0.5095845375874837,0.2265965482942305,0.1660646135601198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01B,B,2.0,2_3,B,1.0,,,01B,,,693070,693390,320,A,3.0,3_12,A,1.0,,01B,,,,1021038,1021478,440,,In ieder geval met dat platte vierkant aan de zijkant.,,At least with that flat square on the side.,,,01B-REP,01B-REP,True,"De robot met het vierkant voor, het tuutje boven en dan twee van die soort van...",,"The robot with the square in front, the tuft above and then two of those kind of...",,01B,01B,,,True,693065.0,693395.0,330.0,1021038.0,1021478.0,440.0,both,both,both
011,310,0.23462238571448354,0.1832146827969036,0.0467686812049308,0.36288502601696604,0.10115449951729619,0.5409628956700157,0.1671421426897019,0.528652764845111,0.13255798781927913,0.3990318406648379,0.14988248935561538,0.5307353575165412,0.8102285137000778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,B,2.0,2_3,B,1.0,,,01A,,,699062,699782,720,A,3.0,3_12,A,1.0,,01A,,,,1022400,1022860,460,,Met twee van die lagen.,,With two of those layers.,,,,01A,True,"De robot met het vierkant voor, het tuutje boven en dan twee van die soort van...",,"The robot with the square in front, the tuft above and then two of those kind of...",,,01A,,,True,699062.0,699782.0,720.0,1022400.0,1022860.0,460.0,right,right,right
011,311,0.2782084273295073,0.1311533025890649,0.15351477525086601,0.2762367229370967,0.23420666784430114,0.2747539250055402,0.25091736243635265,0.2547890047036491,0.2490980668580125,0.3205704136051657,0.2345221334678638,0.44066129665614956,0.5180774566000251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,B,2.0,2_7,B,13.0,,,13A,,,755476,757396,1920,A,3.0,3_8,A,13.0,,13A,,,,975871,976371,500,,Ik heb die met die kralen aan de zijkant.,,I have the one with the beads on the side.,,,13A,13A,True,ik heb het zwembad met kralen.,,I have the pool with beads.,,13A-REP,13A-REP,,,True,755476.0,757396.0,1920.0,975871.0,976371.0,500.0,both,both,both
011,312,0.7180082404569358,0.8270783203407268,0.5227238948121962,1.0708340482733356,0.48772531088347826,1.1513031635046502,0.5683674014469604,1.1405658968109207,0.5178225820103256,1.0810431125187543,0.4035214132361392,0.8053941518722352,0.03971958977350671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,B,2.0,2_9,B,7.0,,,07B,,,771600,772300,700,A,3.0,3_10,A,7.0,,07B,,,,997360,999140,1780,,Ik heb het sushi blad.,,I got the sushi leaf.,,,,07B,True,Ik heb de sushi-chef met het dienblad.,,I got the sushi chef with the tray.,,07B,07B,,,True,771600.0,772300.0,700.0,997360.0,999140.0,1780.0,both,right,both
011,313,0.9911912520439323,0.8338697174009166,0.5621198941436154,1.180733077257213,0.7055079191610409,1.2767090393640892,0.6912079630147471,1.2247269497725652,0.6736846276923542,1.0881892404331481,0.5957237536294155,2.043004753350864,1.0188180893072187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,A,2.0,2_10,A,12.0,,12A,,12C,,784105,785045,940,B,3.0,3_13,B,12.0,,,12C,,,1036837,1037237,400,Want nu krijg ik die met het dienblad en met die ronding en met de spijker in het arm links.,,Because now I get the one with the tray and with that curve and with the nail in the arm on the left.,,12C,12A,,,True,,"Ik heb die met die we moeilijk ha- vonden met die spijker die er, die puntige spijker aan de zijkant.",,"I got the one with that we found difficult ha- with that nail that was there, that pointed nail on the side.",,,,12C,True,784105.0,785045.0,940.0,1036837.0,1037237.0,400.0,both,right,both
011,314,0.7008496989260443,0.883443632164473,0.3845258228093636,1.0331198011828726,0.23298711412369139,0.925846298270826,0.13364668482410003,0.6807933562537263,0.22663319538488796,0.3310916803902223,0.2976669963168078,0.3508034252941454,0.5309878495440994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,B,2.0,2_11,B,11.0,,,11D,,,802253,802573,320,A,3.0,3_6,A,11.0,,11D,,,,939938,940458,520,,Ik heb die nu met twee eh dingen in de bovenkant en de eentje is een kegel en de ander is een paal.,,I have those now with two eh things in the top and one is a cone and the other is a pole.,,,11D,,True,Ik heb het koffiekopje met de bol aan de zijkant en de kegel er in en het staaf en dan links dat tuutje.,,I have the coffee cup with the sphere on the side and the cone in it and the rod and then on the left that nipple.,,11D,,,,True,802248.0,802578.0,330.0,939938.0,940458.0,520.0,left,left,left
011,315,0.5597851889792287,1.0896510922926217,0.7628107959195567,1.3372713341608697,0.8555485720933586,1.2827458053871423,0.6054653009149342,1.0632523015570126,0.5027397444234305,0.5591995664161047,0.41648166426048816,0.21184721389232025,0.215665056263604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11A,B,2.0,2_11,B,11.0,,,11A,,,803333,803733,400,A,3.0,3_6,A,11.0,,11A,,,,940778,941378,600,,Ik heb die nu met twee eh dingen in de bovenkant en de eentje is een kegel en de ander is een paal.,,I have those now with two eh things in the top and one is a cone and the other is a pole.,,,,11A,True,Ik heb het koffiekopje met de bol aan de zijkant en de kegel er in en het staaf en dan links dat tuutje.,,I have the coffee cup with the sphere on the side and the cone in it and the rod and then on the left that nipple.,,,11A,,,True,803333.0,803733.0,400.0,940778.0,941378.0,600.0,right,right,right
011,316,0.5933075814552269,0.15967308937627767,0.013323926230969068,0.18880611579086337,0.08937787472091842,0.47430006106638817,0.05715172958317892,0.4896764311372711,0.03400916020675219,0.40558474086541657,0.12158662198233881,0.5593931081830852,0.8895889697113658,0.137288655660442,0.21067170513845684,0.19297322904755476,0.2067927353462528,0.23592966538239735,0.7057342385306232,0.46853450707346095,0.6478682419708478,0.42373717531553734,0.39875681126436174,0.46272225709730197,1.1582264960098516,11B,B,2.0,2_11,B,11.0,,,11B,,,810782,811142,360,A,2.0,2_11,B,11.0,,11B,,,,812576,812896,320,,"Ja, met dat bolletje",,"Yes, with that little ball",,,11B,,True,Met de bolletje aan de zijkant en een dingetje nog aan de...,,With the bulb on the side and a thingy still on the...,,,11B,,,True,810782.0,811142.0,360.0,812571.0,812901.0,330.0,right,left,right_left
011,317,0.43774542870690375,0.2879978822484873,0.3476914695487484,0.29466830421658285,0.46469433395533316,0.2886868287994471,0.5074788242470573,0.3952910718852631,0.39825281897939346,0.4237630327487281,0.38822867183991494,0.4589436957650977,0.520126453670975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,2.0,2_14,A,16.0,,16A,,,,848779,849459,680,B,3.0,3_9,B,16.0,,,16A,,,985534,985814,280,"Zeg maar een druppel boven, druppel links, telescoop en een soort van staart aan de achterkant.",,"Say a drop on top, drop on the left, telescope and some kind of tail on the back.",,,16A,,,True,,Eentje boven en eentje aan de zijkant.,,One on top and one on the side.,,,,16A,True,848779.0,849459.0,680.0,985509.0,985839.0,330.0,right,right,right
011,318,0.37571111665319035,0.35863596421078725,0.13409954836643856,0.3553127765164811,0.08198356492817763,0.2618520737445052,0.18054967511423398,0.2743468599243996,0.23538665099924297,0.3480780887747733,0.286073792084702,0.6560409367481953,0.1929152523282561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16C,A,2.0,2_14,A,16.0,,16C,,,,849847,850267,420,B,3.0,3_9,B,16.0,,,16C,,,985094,985414,320,"Zeg maar een druppel boven, druppel links, telescoop en een soort van staart aan de achterkant.",,"Say a drop on top, drop on the left, telescope and some kind of tail on the back.",,16C,,,,True,,"Ja, ik heb nu dat andere koffiekopje met die twee druppels.",,"Yes, I now have that other coffee cup with the two drops.",,,16C,,True,849847.0,850267.0,420.0,985089.0,985419.0,330.0,left,left,left
011,319,0.5457893599611456,0.6212199362030165,0.051961678341496446,0.9069017522150773,0.10523749919445088,0.7434930517485944,0.17558839116583744,0.7154062830921911,0.07178759745530779,0.6134427848720496,0.06652220212659382,2.0957371934339006,0.38217394968523166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,3.0,3_6,A,11.0,,11D,,,,954665,956485,1820,B,3.0,3_6,A,11.0,,,11D,,,961890,962170,280,en dan daar boven een soort van staaf en aan de zijkant zo'n kegel met zo,,and then above that a kind of rod and on the side one of those cones with so,,11D,11D,,,True,,"Oh ja, dus heeft hij die kegel en dat die dat blokje.",,"Oh yes, so he has that cone and that that that cube.",,,,11D,True,954665.0,956485.0,1820.0,961865.0,962195.0,330.0,both,right,both
011,320,0.22159425522373474,0.0335872760398378,0.10071035208444191,0.17640827290193675,0.11900127771211484,0.18410419596565678,0.25821784641905793,0.1962239014618796,0.07363481399908449,0.16305324380190564,0.07031803254184217,0.42957986798948283,0.854291981767576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,B,3.0,3_6,A,11.0,,,11D,,,961890,962170,280,A,5.0,5_14,A,11.0,,11A,,11D,,1305721,1306601,880,,"Oh ja, dus heeft hij die kegel en dat die dat blokje.",,"Oh yes, so he has that cone and that that that cube.",,,,11D,True,Ik heb de koffiekop met de twee dingen erin.,,I have the coffee cup with the two things in it.,,11D,11A,,,True,961865.0,962195.0,330.0,1305721.0,1306601.0,880.0,both,right,both
011,321,0.295479680480757,0.17091342978094548,0.23400464658780062,0.25421942097676187,0.29290814885505534,0.26268394210125506,0.31480220979394546,0.23557477331684099,0.2902400222159632,0.1735030947925442,0.21247511747902836,0.6641133766445413,0.4403179832244028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,A,3.0,3_8,A,13.0,,13A,,,,975871,976371,500,B,4.0,4_11,B,13.0,,,13A,,,1154002,1154082,80,ik heb het zwembad met kralen.,,I have the pool with beads.,,13A-REP,13A-REP,,,True,,Ik heb die met de twee kralen aan de zijkant.,,I have the one with the two beads on the side.,,,13A,13A,True,975871.0,976371.0,500.0,1153877.0,1154207.0,330.0,both,both,both
011,322,0.4778313429364792,0.09520855026888105,0.5010310953331709,0.3046344102639552,0.7380416143641882,0.36322290164644866,0.8312982042188057,0.27970965015522253,0.8601075988454666,0.2303984258387494,0.8172283246208356,0.3466311977945887,0.3664641418874377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,B,3.0,3_9,B,16.0,,,16A,,,985534,985814,280,A,4.0,4_12,A,16.0,,16A,,16C,,1159900,1160380,480,,Eentje boven en eentje aan de zijkant.,,One on top and one on the side.,,,,16A,True,"Ik heb die met de telescoop, twee druppels en kraantje.",,"I have the one with the telescope, two drops and tap.",,16C,16A,,,True,985509.0,985839.0,330.0,1159900.0,1160380.0,480.0,both,right,both
011,323,0.5426985071670056,0.1815780227821924,0.55103630674212,0.38289450140210013,0.7718372399543847,0.41997897001605233,0.8637392644593834,0.39586329448427704,0.8977671963598155,0.33350550320411804,0.863681225294128,0.3310894531262405,0.5194111081792554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16C,B,3.0,3_9,B,16.0,,,16C,,,986314,986614,300,A,4.0,4_12,A,16.0,,16A,,16C,,1159900,1160380,480,,Eentje boven en eentje aan de zijkant.,,One on top and one on the side.,,,16C,,True,"Ik heb die met de telescoop, twee druppels en kraantje.",,"I have the one with the telescope, two drops and tap.",,16C,16A,,,True,986299.0,986629.0,330.0,1159900.0,1160380.0,480.0,both,left,both
011,324,0.40982835786046845,0.18550122643300548,0.3576817027891601,0.4081927997065302,0.510479063830949,0.24838279227500723,0.5179926400459879,0.26823199311370755,0.5225787937938379,0.30339658653965546,0.49951425971264024,0.9308034781465347,0.16518495793860577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01B,A,3.0,3_12,A,1.0,,01B,,,,1021038,1021478,440,B,4.0,4_13,B,1.0,,,01B,,,1176055,1176755,700,"De robot met het vierkant voor, het tuutje boven en dan twee van die soort van...",,"The robot with the square in front, the tuft above and then two of those kind of...",,01B,01B,,,True,,Maar dit is die met dat platte vierkant en dan die spijker met die dubbele laag.,,But this is the one with the flat square and then that nail with the double layer.,,,,01B,True,1021038.0,1021478.0,440.0,1176055.0,1176755.0,700.0,both,right,both
011,325,0.27982814480845536,0.2911405292018287,0.28109672863664975,0.4517981519290461,0.2760895474063649,0.46971114248977996,0.21446088053628135,0.4973864954043757,0.240246353617362,0.543249350171872,0.258641103492614,0.8985433029513676,0.4084342551614604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,A,3.0,3_12,A,1.0,,01A,,,,1022400,1022860,460,B,4.0,4_13,B,1.0,,,01A,,,1177455,1178035,580,"De robot met het vierkant voor, het tuutje boven en dan twee van die soort van...",,"The robot with the square in front, the tuft above and then two of those kind of...",,,01A,,,True,,Maar dit is die met dat platte vierkant en dan die spijker met die dubbele laag.,,But this is the one with the flat square and then that nail with the double layer.,,,,01A,True,1022400.0,1022860.0,460.0,1177455.0,1178035.0,580.0,right,right,right
011,326,0.8754885496292222,0.7700218776472291,0.6408560686687803,0.8967455173592183,0.4640009412257225,0.871073741510195,0.32974077732086854,0.8540204320962783,0.35669188368604393,0.8492123727632235,0.40082107098847053,2.848396279907678,1.2242816323769576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01C,A,3.0,3_12,A,1.0,,01C,,,,1023302,1025142,1840,B,6.0,6_5,B,1.0,,,01C,,,1360097,1360317,220,"De robot met het vierkant voor, het tuutje boven en dan twee van die soort van...",,"The robot with the square in front, the tuft above and then two of those kind of...",,01C,01C,,,True,,Maar in ieder geval met die plaat aan de voorkant en dan die spijker met die dubbele dingen en die twee telescopen.,,But at least with that plate on the front and then that nail with those double things and those two telescopes.,,,,01C,True,1023302.0,1025142.0,1840.0,1360042.0,1360372.0,330.0,both,right,both
011,327,0.6747543441029649,0.7195695343025408,0.48510211041212126,0.9573301940714697,0.7484425035956557,0.9531948629287783,0.5758166945264798,0.8937321535769392,0.5479751302347777,0.7679859630789839,0.47915970226992805,0.18492524745797992,1.2120299235788268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,3.0,3_13,B,12.0,,,12C,,,1039026,1039326,300,A,4.0,4_10,A,12.0,,12C,,,,1147490,1147780,290,,"Ik heb die met die we moeilijk ha- vonden met die spijker die er, die puntige spijker aan de zijkant.",,"I got the one with that we found difficult ha- with that nail that was there, that pointed nail on the side.",,,,12C,True,Ik heb die met de spijker en het dienblad.,,I have the one with the nail and the tray.,,,12C,,,True,1039011.0,1039341.0,330.0,1147470.0,1147800.0,330.0,right,right,right
011,328,0.218126075052352,0.07026853484627027,0.0454711452562979,0.22098580923526093,0.13958347878082422,0.26569295323916914,0.15471027208012456,0.23369275099762526,0.14888257750941453,0.07255889787375469,0.10520116927303512,0.650653675954513,0.5098116355819344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,B,4.0,4_11,B,13.0,,,13A,,,1154002,1154082,80,A,5.0,5_10,A,13.0,,13A,,,,1284736,1285096,360,,Ik heb die met de twee kralen aan de zijkant.,,I have the one with the two beads on the side.,,,13A,13A,True,Ik heb die met de kralen.,,I have the one with the beads.,,13A,13A,,,True,1153877.0,1154207.0,330.0,1284736.0,1285096.0,360.0,both,both,both
